                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    140,                  1.503,                 0.7953,                 1.0512,                0.80272,                0.82746,                0.84195,                0.43869,                 1.6336,                 1.0078,                 1.1494,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.4967,                0.81601,                 1.0736,                0.83641,                0.90115,                0.91623,                 0.4911,                 1.5557,                0.86448,                  1.111,               0.007228,               0.007228,               0.007228
                    142,                 1.4653,                0.77958,                 1.0557,                0.78097,                0.80294,                0.82697,                0.38175,                 1.7766,                 1.0089,                 1.1754,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.4085,                0.77669,                 1.0559,                0.85809,                0.86965,                0.90907,                0.48679,                 1.5634,                0.87303,                 1.1071,              0.0071884,              0.0071884,              0.0071884
                    144,                 1.4078,                0.76185,                 1.0351,                0.83111,                0.87504,                0.89641,                0.47458,                 1.5324,                0.88823,                 1.0897,              0.0071686,              0.0071686,              0.0071686
                    145,                  1.409,                0.77947,                  1.051,                 0.8415,                0.84153,                0.90143,                0.48006,                 1.5205,                0.91389,                 1.0837,              0.0071488,              0.0071488,              0.0071488
                    146,                 1.3668,                0.74114,                 1.0338,                0.76381,                0.84433,                 0.8807,                0.44678,                 1.6407,                 1.0088,                 1.1266,               0.007129,               0.007129,               0.007129
                    147,                 1.4247,                0.77001,                 1.0426,                0.83008,                0.86929,                0.91859,                0.51476,                 1.4446,                0.85864,                 1.0726,              0.0071092,              0.0071092,              0.0071092
                    148,                 1.3707,                0.73073,                 1.0271,                0.78752,                0.82921,                0.87922,                0.43637,                 1.6413,                0.97607,                 1.1225,              0.0070894,              0.0070894,              0.0070894
                    149,                  1.375,                0.74482,                  1.035,                0.79302,                0.82828,                0.88451,                0.46561,                 1.5671,                0.92571,                 1.1122,              0.0070696,              0.0070696,              0.0070696
                    150,                 1.4461,                0.78337,                 1.0441,                0.74824,                0.81398,                0.84703,                0.41043,                 1.6601,                 1.0005,                 1.1212,              0.0070498,              0.0070498,              0.0070498
                    151,                 1.4275,                 0.7649,                 1.0496,                0.87406,                0.83733,                0.90824,                0.52423,                  1.404,                0.81882,                   1.06,                0.00703,                0.00703,                0.00703
                    152,                 1.4149,                0.73126,                 1.0319,                 0.8088,                0.82762,                0.89479,                0.46948,                 1.5615,                0.94181,                 1.1063,              0.0070102,              0.0070102,              0.0070102
                    153,                 1.3352,                0.72408,                 1.0314,                 0.8662,                 0.8316,                 0.9119,                0.49804,                 1.4955,                0.89447,                 1.0834,              0.0069904,              0.0069904,              0.0069904
                    154,                 1.4237,                0.76366,                 1.0504,                0.83383,                0.84877,                0.91147,                0.49474,                 1.5024,                0.89251,                 1.0906,              0.0069706,              0.0069706,              0.0069706
                    155,                 1.3049,                0.71072,                 1.0093,                 0.8315,                0.79225,                 0.8811,                0.44431,                 1.6348,                 1.0097,                 1.1205,              0.0069508,              0.0069508,              0.0069508
                    156,                 1.3974,                0.73154,                 1.0183,                0.84299,                0.78173,                0.88863,                0.47743,                 1.5582,                0.99693,                 1.1233,               0.006931,               0.006931,               0.006931
                    157,                 1.3593,                0.72478,                 1.0197,                 0.8096,                0.81435,                0.90123,                0.46596,                 1.6059,                 1.0325,                 1.1165,              0.0069112,              0.0069112,              0.0069112
                    158,                 1.3227,                0.71528,                 1.0211,                0.82558,                0.79586,                0.90382,                0.51071,                 1.4542,                 1.0165,                 1.0694,              0.0068914,              0.0068914,              0.0068914
                    159,                 1.3692,                0.76407,                 1.0433,                0.83563,                0.78351,                0.87746,                0.46816,                 1.5584,                 1.0636,                 1.1076,              0.0068716,              0.0068716,              0.0068716
                    160,                 1.3539,                0.74741,                 1.0211,                0.78755,                0.78151,                0.85057,                0.42413,                  1.655,                 1.0722,                 1.1295,              0.0068518,              0.0068518,              0.0068518
                    161,                 1.3889,                0.74836,                 1.0408,                0.80305,                0.70926,                0.81792,                0.45151,                 1.5398,                  1.282,                 1.1033,               0.006832,               0.006832,               0.006832
                    162,                 1.2978,                 0.7142,                 1.0227,                0.82727,                0.76928,                0.85524,                0.46799,                 1.5203,                 1.0816,                 1.0841,              0.0068122,              0.0068122,              0.0068122
                    163,                 1.3961,                0.74062,                  1.037,                0.79894,                0.75566,                0.84501,                0.44746,                 1.5979,                 1.0932,                 1.1225,              0.0067924,              0.0067924,              0.0067924
                    164,                 1.2717,                0.68327,                 1.0197,                0.82331,                0.76379,                0.86253,                0.47328,                 1.5421,                 1.0501,                 1.1096,              0.0067726,              0.0067726,              0.0067726
                    165,                 1.3506,                0.69826,                 1.0281,                0.78632,                0.79387,                0.86597,                0.44584,                 1.6007,                0.98198,                 1.1177,              0.0067528,              0.0067528,              0.0067528
                    166,                 1.2717,                0.68204,                0.99366,                0.77201,                0.74427,                0.81806,                0.40112,                 1.7577,                 1.1831,                 1.1782,               0.006733,               0.006733,               0.006733
                    167,                 1.4723,                0.75957,                 1.0243,                0.75204,                0.76687,                0.83152,                0.44128,                 1.5923,                 1.0678,                 1.1309,              0.0067132,              0.0067132,              0.0067132
                    168,                 1.2433,                0.68413,                0.99341,                 0.6859,                0.74601,                0.78568,                0.34758,                 1.9133,                 1.2482,                 1.1953,              0.0066934,              0.0066934,              0.0066934
                    169,                 1.3716,                0.76626,                 1.0277,                0.79098,                0.78422,                0.86807,                 0.4677,                 1.5833,                0.97818,                 1.1256,              0.0066736,              0.0066736,              0.0066736
                    170,                 1.2823,                0.70605,                 1.0011,                0.77888,                0.78761,                0.84036,                0.41093,                 1.7436,                0.98057,                 1.1637,              0.0066538,              0.0066538,              0.0066538
                    171,                 1.3332,                0.72583,                 1.0282,                0.83942,                0.82348,                0.87799,                0.47703,                 1.5838,                0.95974,                 1.1131,               0.006634,               0.006634,               0.006634
                    172,                 1.4099,                0.72193,                 1.0176,                0.79079,                0.81167,                0.87007,                 0.4371,                  1.689,                0.93447,                 1.1465,              0.0066142,              0.0066142,              0.0066142
                    173,                 1.3025,                0.70498,                 1.0142,                0.84028,                0.82652,                0.89369,                0.48484,                 1.5811,                0.94068,                 1.1023,              0.0065944,              0.0065944,              0.0065944
                    174,                 1.3744,                0.69517,                 1.0109,                0.83473,                0.78888,                0.89488,                0.47125,                 1.6255,                0.96117,                 1.1266,              0.0065746,              0.0065746,              0.0065746
                    175,                 1.2615,                0.68201,                 1.0026,                0.86308,                0.84774,                0.89993,                0.49307,                  1.574,                 0.8528,                 1.1124,              0.0065548,              0.0065548,              0.0065548
                    176,                 1.2781,                 0.6801,                 1.0033,                 0.8509,                0.82728,                0.89433,                0.47167,                 1.6547,                0.90917,                 1.1415,               0.006535,               0.006535,               0.006535
                    177,                 1.3884,                 0.7184,                 1.0307,                0.84955,                0.84664,                0.91421,                0.51776,                 1.4884,                0.87465,                 1.0768,              0.0065152,              0.0065152,              0.0065152
                    178,                 1.2891,                0.68658,                0.98998,                0.80928,                 0.8339,                0.86718,                0.41679,                 1.7772,                0.93197,                 1.1762,              0.0064954,              0.0064954,              0.0064954
                    179,                 1.2875,                0.69688,                0.99301,                0.85286,                0.83269,                0.89695,                0.46422,                 1.6238,                0.88393,                  1.129,              0.0064756,              0.0064756,              0.0064756
                    180,                 1.3463,                0.70956,                 1.0078,                 0.8454,                0.83267,                0.88374,                0.47247,                 1.6007,                0.88468,                 1.1356,              0.0064558,              0.0064558,              0.0064558
                    181,                 1.2475,                0.66737,                0.98042,                0.82874,                0.83625,                0.87418,                 0.4516,                  1.638,                0.87397,                 1.1169,               0.006436,               0.006436,               0.006436
                    182,                 1.2234,                0.65643,                0.97896,                  0.836,                0.83538,                0.87029,                0.43811,                  1.695,                0.90677,                 1.1662,              0.0064162,              0.0064162,              0.0064162
                    183,                    1.3,                0.70937,                 1.0195,                0.85949,                0.85137,                0.89399,                 0.4916,                  1.501,                0.85308,                  1.087,              0.0063964,              0.0063964,              0.0063964
                    184,                 1.2317,                0.66094,                0.98498,                0.85973,                0.82442,                0.87791,                0.44992,                 1.6231,                0.88121,                 1.1193,              0.0063766,              0.0063766,              0.0063766
                    185,                 1.2784,                0.67829,                0.99147,                0.86452,                0.87441,                0.90878,                0.48255,                 1.5859,                0.84703,                 1.0997,              0.0063568,              0.0063568,              0.0063568
                    186,                 1.3173,                0.70127,                0.99687,                0.88302,                0.88558,                0.92587,                0.53319,                 1.4304,                0.78708,                 1.0654,               0.006337,               0.006337,               0.006337
                    187,                 1.2152,                0.65123,                0.98101,                0.85216,                0.84279,                0.88821,                0.45732,                 1.6026,                0.90161,                 1.0919,              0.0063172,              0.0063172,              0.0063172
                    188,                 1.2452,                0.68289,                0.97991,                0.87025,                0.89194,                0.92232,                0.52296,                 1.4408,                0.80135,                 1.0727,              0.0062974,              0.0062974,              0.0062974
                    189,                 1.2691,                0.65656,                0.98023,                0.84118,                0.83919,                 0.8797,                0.45817,                 1.6407,                0.91373,                 1.1086,              0.0062776,              0.0062776,              0.0062776
                    190,                 1.2698,                0.66744,                0.98799,                0.87325,                0.83113,                0.89842,                 0.4817,                 1.5481,                0.89373,                 1.0981,              0.0062578,              0.0062578,              0.0062578
                    191,                 1.2468,                0.67067,                0.98088,                0.84829,                0.84334,                0.88745,                0.48064,                 1.5552,                0.93317,                 1.1021,               0.006238,               0.006238,               0.006238
                    192,                 1.3439,                0.68716,                 1.0183,                0.84574,                 0.8648,                0.89828,                0.50405,                 1.4649,                0.86692,                 1.0752,              0.0062182,              0.0062182,              0.0062182
                    193,                 1.1833,                0.65836,                0.98404,                0.84594,                0.86134,                0.88912,                0.50181,                 1.5078,                0.87891,                 1.0719,              0.0061984,              0.0061984,              0.0061984
                    194,                 1.2561,                 0.6649,                0.97702,                0.85374,                0.82985,                0.87848,                 0.4538,                 1.6438,                0.91513,                 1.1155,              0.0061786,              0.0061786,              0.0061786
                    195,                  1.205,                0.65428,                0.98694,                0.84998,                0.83417,                0.88808,                0.49378,                 1.5056,                0.94543,                 1.0873,              0.0061588,              0.0061588,              0.0061588
                    196,                 1.2295,                0.64904,                0.99078,                0.87104,                0.83134,                0.88756,                0.47603,                 1.5778,                0.94903,                 1.0996,               0.006139,               0.006139,               0.006139
                    197,                 1.2756,                 0.6588,                0.99655,                0.88593,                0.88439,                0.91296,                0.49713,                 1.5418,                0.82223,                 1.0778,              0.0061192,              0.0061192,              0.0061192
                    198,                 1.1643,                0.62981,                0.97155,                0.87536,                0.85262,                 0.9012,                 0.4646,                 1.6388,                0.90804,                 1.1071,              0.0060994,              0.0060994,              0.0060994
                    199,                 1.2651,                0.66014,                0.98689,                0.88645,                0.85865,                 0.8989,                 0.4943,                 1.5223,                0.89698,                 1.0777,              0.0060796,              0.0060796,              0.0060796
                    200,                 1.2127,                0.63597,                0.97649,                0.85833,                0.85313,                0.90037,                0.45889,                 1.6567,                0.87579,                 1.1097,              0.0060598,              0.0060598,              0.0060598
                    201,                 1.2334,                0.64375,                0.98273,                0.86057,                0.81231,                0.87456,                0.45998,                 1.6507,                0.93403,                 1.1256,                0.00604,                0.00604,                0.00604
                    202,                 1.2047,                0.65799,                0.97725,                0.87916,                0.80444,                0.88245,                0.47098,                 1.6159,                0.96757,                 1.1073,              0.0060202,              0.0060202,              0.0060202
                    203,                  1.186,                0.63969,                 0.9666,                0.86751,                0.86054,                0.89565,                0.47566,                 1.5877,                0.85727,                 1.0865,              0.0060004,              0.0060004,              0.0060004
                    204,                 1.2094,                0.63666,                0.96515,                0.85576,                0.84488,                0.89119,                0.46698,                 1.6264,                0.92079,                 1.1002,              0.0059806,              0.0059806,              0.0059806
                    205,                 1.2656,                0.68411,                0.99823,                0.88193,                0.85673,                0.91591,                0.53846,                 1.4206,                0.84038,                 1.0506,              0.0059608,              0.0059608,              0.0059608
                    206,                 1.1655,                0.62975,                0.97174,                0.88728,                0.90193,                0.93327,                0.53786,                 1.4669,                0.74993,                   1.06,               0.005941,               0.005941,               0.005941
                    207,                 1.1958,                0.64232,                 0.9915,                 0.8869,                0.86389,                0.92423,                0.54882,                 1.4072,                0.85272,                 1.0505,              0.0059212,              0.0059212,              0.0059212
                    208,                 1.1607,                0.61798,                0.97728,                0.87006,                0.87504,                0.92028,                0.51908,                 1.5016,                0.81674,                 1.0663,              0.0059014,              0.0059014,              0.0059014
                    209,                 1.1688,                0.62657,                0.97792,                0.87286,                 0.8855,                0.93115,                0.54075,                 1.4294,                0.82243,                 1.0548,              0.0058816,              0.0058816,              0.0058816
                    210,                 1.1661,                0.61279,                 0.9894,                0.84625,                 0.8575,                0.92034,                0.53084,                 1.4304,                0.88548,                 1.0588,              0.0058618,              0.0058618,              0.0058618
                    211,                 1.1708,                0.61339,                0.97468,                 0.8278,                0.83465,                0.89187,                0.49227,                 1.5165,                 0.9189,                 1.0852,               0.005842,               0.005842,               0.005842
                    212,                 1.1647,                0.61808,                0.97738,                0.81967,                0.88093,                0.91618,                0.51984,                 1.4432,                0.85226,                 1.0657,              0.0058222,              0.0058222,              0.0058222
                    213,                 1.3317,                0.66359,                0.98478,                0.83068,                0.88113,                0.91614,                0.51717,                  1.429,                0.85223,                 1.0629,              0.0058024,              0.0058024,              0.0058024
                    214,                 1.1307,                0.62687,                0.96092,                0.82361,                0.83137,                0.89303,                0.45453,                 1.6188,                 0.9016,                 1.0994,              0.0057826,              0.0057826,              0.0057826
                    215,                 1.1455,                0.62125,                0.96181,                0.84174,                0.84521,                0.90745,                0.51454,                 1.4439,                0.89365,                 1.0577,              0.0057628,              0.0057628,              0.0057628
                    216,                 1.2226,                0.63672,                0.95354,                0.80309,                0.85077,                0.86365,                0.43179,                 1.7005,                0.88053,                 1.1087,               0.005743,               0.005743,               0.005743
                    217,                 1.1413,                0.61869,                0.95166,                0.83852,                0.84625,                0.89505,                0.48657,                 1.5324,                0.93785,                 1.0781,              0.0057232,              0.0057232,              0.0057232
                    218,                 1.1253,                0.60821,                0.94683,                 0.8313,                0.76957,                0.83701,                0.44066,                 1.5833,                 1.0926,                 1.0816,              0.0057034,              0.0057034,              0.0057034
                    219,                 1.1297,                0.61829,                0.95605,                0.83001,                0.80393,                0.86525,                0.44871,                  1.635,                 1.0047,                 1.0948,              0.0056836,              0.0056836,              0.0056836
                    220,                 1.2246,                0.65923,                0.97625,                0.85108,                0.83994,                 0.8933,                0.48172,                 1.5094,                0.89359,                 1.0678,              0.0056638,              0.0056638,              0.0056638
                    221,                 1.1742,                0.61421,                0.95309,                0.81402,                0.83998,                0.87338,                0.43615,                 1.7026,                0.86214,                 1.1207,               0.005644,               0.005644,               0.005644
                    222,                 1.1073,                0.59509,                0.96694,                0.85902,                0.84228,                0.89488,                0.49275,                 1.5043,                0.91171,                 1.0771,              0.0056242,              0.0056242,              0.0056242
                    223,                 1.1299,                0.60122,                0.95804,                0.83621,                0.82416,                0.87316,                0.44332,                 1.6746,                0.91172,                 1.1109,              0.0056044,              0.0056044,              0.0056044
                    224,                 1.1848,                0.61688,                0.96369,                0.85216,                0.85664,                0.89487,                0.48976,                 1.5375,                0.80864,                 1.0688,              0.0055846,              0.0055846,              0.0055846
                    225,                 1.1787,                0.62174,                0.98033,                0.87549,                0.88055,                0.91364,                0.52697,                 1.4117,                0.79792,                 1.0448,              0.0055648,              0.0055648,              0.0055648
                    226,                 1.1931,                0.61674,                0.96009,                0.83353,                0.84533,                0.87595,                0.46083,                 1.5772,                0.81977,                 1.0799,               0.005545,               0.005545,               0.005545
                    227,                 1.1315,                0.61597,                0.96649,                 0.8779,                0.90068,                0.92746,                0.54669,                 1.3802,                0.72078,                  1.038,              0.0055252,              0.0055252,              0.0055252
                    228,                 1.1272,                0.59261,                  0.961,                0.85578,                0.89175,                0.90104,                0.49903,                 1.5314,                0.75808,                 1.0659,              0.0055054,              0.0055054,              0.0055054
                    229,                 1.1402,                0.61123,                0.96227,                0.87088,                0.88912,                0.92538,                0.54624,                 1.3872,                0.73429,                 1.0472,              0.0054856,              0.0054856,              0.0054856
                    230,                 1.1146,                0.59175,                0.94511,                0.88393,                0.91552,                0.93863,                0.52363,                 1.5037,                0.71535,                 1.0726,              0.0054658,              0.0054658,              0.0054658
                    231,                 1.2177,                 0.6197,                 0.9683,                0.89736,                0.91666,                0.94638,                0.57208,                 1.3285,                0.67592,                 1.0262,               0.005446,               0.005446,               0.005446
                    232,                 1.0946,                0.58815,                0.94384,                0.89121,                0.89367,                0.93046,                0.52792,                 1.4631,                0.72939,                 1.0668,              0.0054262,              0.0054262,              0.0054262
                    233,                 1.0718,                0.60113,                0.94803,                0.91024,                0.89703,                0.94239,                0.55505,                 1.3852,                0.69675,                 1.0405,              0.0054064,              0.0054064,              0.0054064
                    234,                 1.1022,                0.60113,                0.95207,                 0.8923,                0.89435,                0.94111,                0.53923,                 1.4141,                0.73352,                 1.0518,              0.0053866,              0.0053866,              0.0053866
                    235,                 1.1199,                0.60257,                0.93683,                0.89594,                0.88959,                0.92522,                0.50372,                 1.5003,                0.76904,                 1.0612,              0.0053668,              0.0053668,              0.0053668
                    236,                 1.0787,                 0.5921,                 0.9414,                 0.8867,                0.88713,                0.91385,                0.51113,                 1.4972,                0.80715,                 1.0632,               0.005347,               0.005347,               0.005347
                    237,                 1.1376,                0.61607,                0.95799,                0.88144,                0.85677,                0.90563,                0.50374,                 1.4541,                0.85122,                 1.0532,              0.0053272,              0.0053272,              0.0053272
                    238,                 1.0845,                0.59592,                0.95909,                0.89256,                0.88035,                0.92557,                0.54417,                  1.373,                0.83338,                 1.0296,              0.0053074,              0.0053074,              0.0053074
                    239,                 1.0812,                0.58869,                0.95255,                0.89061,                0.86823,                0.91715,                0.52622,                 1.4293,                0.79451,                 1.0505,              0.0052876,              0.0052876,              0.0052876
                    240,                 1.1123,                0.59662,                0.95307,                0.88608,                0.91103,                0.93541,                0.51219,                 1.5067,                0.73917,                 1.0503,              0.0052678,              0.0052678,              0.0052678
                    241,                 1.1736,                0.61318,                0.95718,                0.89416,                0.86453,                0.91775,                0.53378,                 1.4466,                0.83175,                 1.0512,               0.005248,               0.005248,               0.005248
                    242,                 1.0156,                0.57357,                0.93721,                0.85845,                0.85583,                0.91048,                0.50898,                 1.4644,                  0.864,                 1.0523,              0.0052282,              0.0052282,              0.0052282
                    243,                 1.0644,                0.60587,                 0.9475,                0.89237,                0.85833,                0.91959,                0.54436,                 1.3974,                0.80716,                 1.0416,              0.0052084,              0.0052084,              0.0052084
                    244,                  1.049,                0.59424,                0.94816,                0.90274,                0.88489,                0.93124,                 0.5461,                 1.3995,                0.77799,                 1.0304,              0.0051886,              0.0051886,              0.0051886
                    245,                 1.1234,                0.59944,                0.95107,                0.88879,                0.86672,                0.92329,                0.51555,                 1.5217,                0.75967,                  1.065,              0.0051688,              0.0051688,              0.0051688
                    246,                 1.0923,                0.59424,                0.94506,                0.87754,                0.88521,                0.92244,                0.54384,                 1.4089,                0.76655,                 1.0469,               0.005149,               0.005149,               0.005149
                    247,                 1.0662,                0.57604,                0.93071,                0.89651,                0.81508,                0.90607,                0.47814,                  1.611,                0.80915,                 1.0982,              0.0051292,              0.0051292,              0.0051292
                    248,                 1.1278,                0.59749,                0.94968,                0.88074,                0.84865,                 0.9048,                0.53585,                  1.413,                0.81016,                 1.0536,              0.0051094,              0.0051094,              0.0051094
                    249,                 1.0427,                0.58584,                0.96115,                0.87504,                0.88261,                0.92823,                0.56343,                 1.3766,                0.80027,                 1.0278,              0.0050896,              0.0050896,              0.0050896
                    250,                 1.1715,                 0.5925,                0.95382,                0.89945,                0.88765,                0.93954,                0.57818,                 1.3438,                0.75169,                 1.0222,              0.0050698,              0.0050698,              0.0050698
                    251,                 1.0593,                0.58797,                0.92971,                0.88283,                0.85244,                0.91625,                0.51856,                 1.5027,                0.81176,                 1.0597,                0.00505,                0.00505,                0.00505
                    252,                 1.1288,                0.60258,                 0.9497,                0.88911,                0.88042,                0.93531,                0.56862,                 1.3518,                0.72755,                 1.0229,              0.0050302,              0.0050302,              0.0050302
                    253,                 1.0548,                0.57659,                0.93754,                0.88715,                0.87572,                0.92453,                0.53421,                 1.4548,                0.78178,                 1.0436,              0.0050104,              0.0050104,              0.0050104
                    254,                 1.1381,                0.61444,                0.95867,                0.91451,                0.87443,                0.93498,                0.55832,                 1.3884,                0.71027,                 1.0351,              0.0049906,              0.0049906,              0.0049906
                    255,                 1.1025,                0.57521,                0.94263,                0.91137,                0.85028,                 0.9207,                 0.5527,                 1.3906,                0.76391,                 1.0351,              0.0049708,              0.0049708,              0.0049708
                    256,                 1.1053,                0.58853,                0.95939,                0.89821,                0.86265,                0.91804,                0.55957,                 1.3899,                0.78845,                 1.0352,               0.004951,               0.004951,               0.004951
                    257,                 1.0478,                0.57681,                0.94711,                0.89471,                0.87333,                0.93128,                0.56726,                 1.3738,                0.77286,                 1.0219,              0.0049312,              0.0049312,              0.0049312
                    258,                 1.0936,                0.57484,                0.93745,                0.89702,                0.86555,                0.92407,                0.55598,                 1.3943,                0.75247,                 1.0302,              0.0049114,              0.0049114,              0.0049114
                    259,                 1.0143,                 0.5682,                0.93615,                0.87287,                0.87095,                0.91929,                0.55935,                 1.3905,                0.81506,                 1.0291,              0.0048916,              0.0048916,              0.0048916
                    260,                 1.0427,                 0.5781,                0.93162,                0.89246,                0.87311,                0.92862,                 0.5472,                 1.4038,                0.75298,                 1.0346,              0.0048718,              0.0048718,              0.0048718
                    261,                 1.0743,                 0.5876,                0.93842,                0.89087,                0.84483,                0.90415,                0.49891,                 1.5025,                0.85827,                 1.0624,               0.004852,               0.004852,               0.004852
                    262,                 1.2023,                0.60721,                0.94243,                0.89118,                0.88337,                0.93029,                0.53414,                 1.4163,                0.75368,                 1.0478,              0.0048322,              0.0048322,              0.0048322
                    263,                 1.0402,                0.56566,                0.93613,                0.89679,                0.89025,                0.94026,                0.54776,                 1.4354,                0.70951,                 1.0468,              0.0048124,              0.0048124,              0.0048124
                    264,                 1.1473,                0.59389,                0.97121,                0.91285,                0.91501,                0.95005,                0.56264,                 1.3829,                0.67178,                 1.0304,              0.0047926,              0.0047926,              0.0047926
                    265,                 1.0105,                0.55992,                0.93214,                0.89645,                0.91426,                0.94503,                0.55257,                 1.4255,                0.68291,                 1.0445,              0.0047728,              0.0047728,              0.0047728
                    266,                 1.0405,                0.57397,                0.93479,                0.91507,                0.91414,                0.94396,                0.54538,                 1.4723,                0.66941,                 1.0532,               0.004753,               0.004753,               0.004753
                    267,                 1.1327,                 0.5802,                0.93682,                0.90015,                0.93289,                0.93993,                0.53662,                 1.4869,                0.66552,                 1.0684,              0.0047332,              0.0047332,              0.0047332
                    268,                 1.0028,                0.54548,                0.92801,                0.92208,                0.91698,                0.94557,                0.55306,                 1.4432,                0.67093,                 1.0517,              0.0047134,              0.0047134,              0.0047134
                    269,                 1.1956,                0.59006,                0.94062,                0.91616,                0.91997,                0.94458,                0.55314,                  1.424,                0.68365,                 1.0486,              0.0046936,              0.0046936,              0.0046936
                    270,                 1.0112,                0.56184,                0.93354,                0.91612,                0.91664,                0.94967,                0.55946,                 1.4171,                0.69092,                  1.046,              0.0046738,              0.0046738,              0.0046738
                    271,                 1.0977,                 0.5781,                0.93678,                0.90668,                0.91488,                0.94578,                0.56088,                  1.404,                0.66391,                 1.0486,               0.004654,               0.004654,               0.004654
                    272,                 1.0162,                0.55696,                0.92526,                0.91442,                0.89053,                 0.9276,                0.53778,                 1.4651,                0.74593,                 1.0576,              0.0046342,              0.0046342,              0.0046342
                    273,                 1.0629,                0.57352,                 0.9249,                 0.9006,                0.89443,                0.92944,                0.53556,                 1.4499,                0.74411,                 1.0597,              0.0046144,              0.0046144,              0.0046144
                    274,                0.99693,                 0.5513,                0.91786,                 0.9001,                0.85479,                0.92119,                0.52561,                 1.4841,                0.78254,                 1.0622,              0.0045946,              0.0045946,              0.0045946
                    275,                 1.0544,                0.58514,                0.94477,                0.91043,                0.92997,                0.95149,                0.58346,                 1.3438,                0.67076,                 1.0216,              0.0045748,              0.0045748,              0.0045748
                    276,                0.93323,                 0.5362,                0.92056,                  0.909,                0.92661,                0.95184,                0.57377,                 1.3756,                0.67349,                  1.022,               0.004555,               0.004555,               0.004555
                    277,                 1.0666,                0.57265,                0.94133,                0.90059,                0.91486,                0.94897,                0.56307,                 1.4072,                0.70182,                 1.0365,              0.0045352,              0.0045352,              0.0045352
                    278,                 1.0161,                0.55169,                0.93068,                0.89281,                0.92467,                 0.9471,                0.57253,                 1.3622,                  0.675,                 1.0177,              0.0045154,              0.0045154,              0.0045154
                    279,                0.94361,                0.52457,                0.90884,                0.87178,                0.89547,                0.93188,                0.53698,                 1.4498,                0.71802,                 1.0542,              0.0044956,              0.0044956,              0.0044956
                    280,                  1.075,                0.57728,                0.94506,                0.88093,                0.88292,                0.92213,                0.54663,                 1.4223,                0.71385,                 1.0473,              0.0044758,              0.0044758,              0.0044758
                    281,                0.99557,                0.53721,                0.92744,                0.88889,                0.88244,                0.92248,                0.54598,                  1.413,                0.73853,                 1.0474,               0.004456,               0.004456,               0.004456
                    282,                  1.114,                0.56695,                0.94396,                0.86398,                0.88591,                0.91437,                 0.5252,                  1.448,                0.72534,                 1.0569,              0.0044362,              0.0044362,              0.0044362
                    283,                  0.984,                0.53989,                0.93505,                0.88244,                0.90213,                 0.9323,                0.55025,                 1.3963,                0.71054,                 1.0517,              0.0044164,              0.0044164,              0.0044164
                    284,                 1.0276,                0.55355,                0.92597,                0.86886,                 0.8834,                 0.9111,                0.52261,                 1.4778,                0.73668,                 1.0677,              0.0043966,              0.0043966,              0.0043966
                    285,                0.97503,                 0.5401,                0.92426,                0.89364,                0.90201,                0.93919,                0.56162,                 1.3895,                0.69909,                 1.0483,              0.0043768,              0.0043768,              0.0043768
                    286,                 1.0063,                0.54299,                0.92354,                0.87907,                0.86397,                0.90339,                0.51155,                 1.5051,                0.77146,                 1.0747,               0.004357,               0.004357,               0.004357
                    287,                 1.0076,                0.55333,                0.92265,                0.88497,                0.86824,                  0.905,                0.52096,                 1.4555,                0.77679,                 1.0735,              0.0043372,              0.0043372,              0.0043372
                    288,                0.95034,                0.53153,                0.91859,                 0.8902,                0.85107,                0.88684,                0.51684,                 1.4599,                0.85326,                 1.0534,              0.0043174,              0.0043174,              0.0043174
                    289,                 1.0254,                0.56816,                0.92683,                0.88026,                0.84647,                0.89164,                0.51157,                 1.4757,                0.84828,                  1.065,              0.0042976,              0.0042976,              0.0042976
                    290,                0.98651,                0.54775,                0.91974,                0.89274,                0.85515,                0.90872,                0.53803,                 1.4182,                0.85073,                 1.0457,              0.0042778,              0.0042778,              0.0042778
                    291,                0.97656,                0.54548,                0.91947,                0.90898,                0.83072,                0.89491,                0.52143,                 1.4333,                0.89844,                 1.0465,               0.004258,               0.004258,               0.004258
                    292,                0.97022,                0.52615,                0.92293,                0.90771,                0.87745,                0.91731,                0.54912,                 1.3909,                0.82968,                 1.0327,              0.0042382,              0.0042382,              0.0042382
                    293,                 1.1044,                0.56778,                0.92664,                0.88752,                0.87479,                0.91403,                0.53321,                 1.4595,                0.81012,                 1.0505,              0.0042184,              0.0042184,              0.0042184
                    294,                0.93187,                0.51525,                0.91638,                0.90551,                0.87135,                0.93535,                0.56531,                 1.3665,                0.77755,                 1.0312,              0.0041986,              0.0041986,              0.0041986
                    295,                 0.9348,                0.52118,                0.91809,                0.90504,                0.90063,                0.94721,                0.55821,                 1.3997,                0.72106,                 1.0303,              0.0041788,              0.0041788,              0.0041788
                    296,                0.96856,                0.53416,                0.91484,                0.91691,                0.91156,                0.94955,                0.57034,                 1.3871,                0.70336,                 1.0314,               0.004159,               0.004159,               0.004159
