                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                 1.3989,                0.76104,                 1.0445,                0.88858,                0.90152,                0.94078,                0.53989,                 1.4275,                0.72732,                 1.0432,                0.00406,                0.00406,                0.00406
                    152,                 1.3663,                0.72501,                 1.0241,                0.88595,                0.88154,                0.92117,                0.50447,                 1.5323,                0.76364,                 1.0749,              0.0040204,              0.0040204,              0.0040204
                    153,                 1.3256,                0.71815,                 1.0266,                0.88921,                 0.8863,                0.94055,                0.54371,                  1.411,                0.73592,                 1.0439,              0.0039808,              0.0039808,              0.0039808
                    154,                 1.3564,                0.73138,                 1.0313,                0.88962,                0.88565,                0.92977,                0.51414,                 1.5192,                0.75327,                 1.0681,              0.0039412,              0.0039412,              0.0039412
                    155,                 1.3045,                 0.7071,                 1.0065,                0.90245,                0.87509,                0.92607,                0.50918,                 1.4841,                0.76317,                 1.0585,              0.0039016,              0.0039016,              0.0039016
                    156,                 1.3314,                0.71465,                 1.0017,                0.88211,                0.89746,                0.93545,                0.52635,                 1.4805,                0.74629,                 1.0495,               0.003862,               0.003862,               0.003862
                    157,                 1.3266,                0.71289,                 1.0147,                0.88794,                 0.8984,                  0.937,                0.54467,                 1.4098,                0.74766,                 1.0388,              0.0038224,              0.0038224,              0.0038224
                    158,                 1.3002,                0.70615,                 1.0191,                   0.88,                 0.8858,                0.93823,                0.54212,                 1.4058,                0.77131,                 1.0371,              0.0037828,              0.0037828,              0.0037828
                    159,                 1.3237,                0.73099,                 1.0311,                0.84684,                0.80879,                0.89515,                0.48079,                 1.5347,                0.94315,                  1.074,              0.0037432,              0.0037432,              0.0037432
                    160,                 1.3476,                0.72416,                  1.013,                0.82173,                0.78157,                0.85584,                0.42815,                 1.6685,                  1.024,                 1.1098,              0.0037036,              0.0037036,              0.0037036
                    161,                 1.3563,                0.72705,                 1.0335,                0.86951,                0.77267,                0.86396,                0.47263,                 1.5053,                 1.0547,                 1.0748,               0.003664,               0.003664,               0.003664
                    162,                 1.2992,                0.70815,                 1.0214,                0.87001,                0.79002,                0.89156,                0.49095,                  1.508,                0.98163,                 1.0672,              0.0036244,              0.0036244,              0.0036244
                    163,                 1.3741,                0.72157,                 1.0282,                0.86448,                0.81637,                0.90165,                0.50614,                 1.4853,                0.90893,                   1.06,              0.0035848,              0.0035848,              0.0035848
                    164,                 1.2649,                0.69147,                 1.0085,                0.87422,                0.84035,                0.90724,                0.51217,                 1.4728,                0.91263,                 1.0588,              0.0035452,              0.0035452,              0.0035452
                    165,                 1.3051,                0.69651,                 1.0001,                0.86097,                0.85495,                0.90965,                0.51204,                 1.4728,                0.82224,                 1.0547,              0.0035056,              0.0035056,              0.0035056
                    166,                 1.3356,                 0.6977,                0.99845,                0.85717,                0.82857,                0.88732,                0.47294,                 1.5569,                0.90663,                 1.0784,               0.003466,               0.003466,               0.003466
                    167,                 1.3463,                0.71578,                 1.0019,                0.85284,                 0.8293,                0.88083,                0.46681,                 1.5398,                0.87937,                 1.0828,              0.0034264,              0.0034264,              0.0034264
                    168,                 1.2668,                0.69478,                0.99923,                0.88906,                0.85795,                0.91782,                0.50341,                 1.4835,                 0.8169,                 1.0559,              0.0033868,              0.0033868,              0.0033868
                    169,                 1.2782,                 0.6992,                 1.0071,                0.90487,                0.92148,                0.94142,                0.53742,                 1.4437,                0.72157,                 1.0486,              0.0033472,              0.0033472,              0.0033472
                    170,                 1.2714,                0.69732,                0.99338,                0.89545,                0.90025,                0.93657,                0.52969,                 1.4527,                0.73642,                 1.0498,              0.0033076,              0.0033076,              0.0033076
                    171,                 1.2989,                0.70292,                 1.0176,                0.91346,                0.89858,                0.94533,                0.54156,                 1.4656,                 0.7153,                 1.0497,               0.003268,               0.003268,               0.003268
                    172,                  1.356,                0.70839,                 1.0054,                0.88164,                0.88007,                0.92763,                0.51087,                 1.4939,                0.75272,                 1.0633,              0.0032284,              0.0032284,              0.0032284
                    173,                 1.2864,                0.70247,                 1.0088,                0.91603,                0.90405,                0.94987,                0.54799,                 1.4358,                 0.6941,                 1.0483,              0.0031888,              0.0031888,              0.0031888
                    174,                 1.2765,                0.68122,                 1.0012,                0.93712,                0.89655,                0.95294,                0.54503,                  1.446,                0.69942,                 1.0505,              0.0031492,              0.0031492,              0.0031492
                    175,                 1.2466,                 0.6768,                 1.0022,                0.91304,                0.90957,                0.94815,                0.55635,                 1.4087,                0.68798,                 1.0413,              0.0031096,              0.0031096,              0.0031096
                    176,                 1.2169,                0.66566,                0.99027,                0.92039,                0.90666,                0.94779,                0.54309,                 1.4475,                0.70827,                 1.0486,                0.00307,                0.00307,                0.00307
                    177,                 1.3257,                  0.704,                 1.0141,                0.91434,                0.91197,                0.94608,                0.54819,                  1.424,                0.69804,                 1.0407,              0.0030304,              0.0030304,              0.0030304
                    178,                 1.3086,                0.68556,                0.99461,                0.86546,                0.93317,                 0.9385,                0.54013,                 1.4146,                0.72606,                 1.0404,              0.0029908,              0.0029908,              0.0029908
                    179,                 1.2131,                0.67157,                0.97906,                0.88702,                 0.9169,                0.91837,                0.52897,                 1.4376,                0.74155,                 1.0598,              0.0029512,              0.0029512,              0.0029512
                    180,                 1.2619,                 0.6859,                0.99501,                0.88456,                0.92702,                 0.9417,                0.54019,                 1.4388,                0.71829,                 1.0579,              0.0029116,              0.0029116,              0.0029116
                    181,                 1.2266,                0.65836,                0.97796,                 0.8824,                0.91769,                0.94306,                 0.5519,                 1.4242,                0.70883,                 1.0499,               0.002872,               0.002872,               0.002872
                    182,                 1.2225,                0.65966,                0.97441,                0.88978,                 0.8944,                0.93079,                0.51803,                 1.4863,                0.74226,                 1.0687,              0.0028324,              0.0028324,              0.0028324
                    183,                 1.3055,                0.70036,                 1.0169,                0.88883,                0.88926,                0.93529,                0.54646,                 1.4302,                 0.7096,                 1.0561,              0.0027928,              0.0027928,              0.0027928
                    184,                 1.2265,                0.66335,                0.98214,                0.87029,                0.90193,                0.93079,                0.52705,                 1.4701,                0.73006,                 1.0532,              0.0027532,              0.0027532,              0.0027532
                    185,                  1.257,                0.67069,                0.99011,                0.90839,                0.92088,                0.94213,                0.54596,                 1.4498,                0.69242,                  1.054,              0.0027136,              0.0027136,              0.0027136
                    186,                 1.2144,                0.66733,                0.98343,                0.91797,                0.91589,                0.94842,                0.56443,                 1.3839,                0.67815,                 1.0326,               0.002674,               0.002674,               0.002674
                    187,                 1.2091,                0.64831,                0.98013,                0.91112,                0.90739,                0.94698,                0.55339,                 1.4172,                0.69584,                 1.0323,              0.0026344,              0.0026344,              0.0026344
                    188,                 1.2015,                0.65466,                0.97433,                0.91261,                0.91043,                0.94575,                0.55982,                 1.3865,                0.68058,                 1.0375,              0.0025948,              0.0025948,              0.0025948
                    189,                 1.2497,                 0.6611,                0.97907,                0.89757,                0.90331,                0.94343,                0.53891,                 1.4682,                0.70119,                 1.0487,              0.0025552,              0.0025552,              0.0025552
                    190,                 1.2099,                 0.6491,                0.97691,                0.88412,                0.88387,                0.91921,                0.52114,                 1.4855,                0.72624,                 1.0654,              0.0025156,              0.0025156,              0.0025156
                    191,                 1.2241,                0.65867,                0.97596,                0.88589,                0.89499,                0.92743,                0.52226,                 1.4992,                0.71415,                 1.0681,               0.002476,               0.002476,               0.002476
                    192,                 1.2679,                0.66631,                 1.0015,                0.88969,                 0.9073,                0.93087,                0.54608,                 1.4156,                0.69435,                 1.0506,              0.0024364,              0.0024364,              0.0024364
                    193,                 1.1923,                0.65978,                0.98825,                  0.911,                0.91947,                0.94458,                0.56838,                 1.3788,                0.65474,                 1.0338,              0.0023968,              0.0023968,              0.0023968
                    194,                 1.2246,                0.65409,                0.97486,                0.90662,                0.91601,                0.93856,                0.52748,                 1.4842,                0.68521,                 1.0615,              0.0023572,              0.0023572,              0.0023572
                    195,                 1.2014,                0.65509,                0.98256,                0.88173,                 0.9034,                0.92722,                 0.5441,                 1.4204,                0.69814,                 1.0414,              0.0023176,              0.0023176,              0.0023176
                    196,                 1.1766,                 0.6388,                0.98051,                0.91437,                0.89591,                0.94225,                0.54099,                 1.4426,                0.68482,                 1.0448,               0.002278,               0.002278,               0.002278
                    197,                 1.1935,                0.64024,                0.98176,                0.91201,                0.89719,                0.93686,                0.55562,                  1.427,                0.69591,                 1.0396,              0.0022384,              0.0022384,              0.0022384
                    198,                 1.1822,                0.64286,                0.97653,                0.90607,                0.90666,                0.94021,                0.55028,                 1.4315,                0.69885,                 1.0399,              0.0021988,              0.0021988,              0.0021988
                    199,                 1.1753,                0.63175,                0.97508,                0.91486,                0.88914,                0.94065,                0.54425,                 1.4329,                0.68124,                 1.0326,              0.0021592,              0.0021592,              0.0021592
                    200,                 1.1836,                0.63599,                0.97284,                0.90866,                 0.9061,                0.93873,                0.53173,                 1.4547,                0.68907,                 1.0382,              0.0021196,              0.0021196,              0.0021196
                    201,                 1.1971,                0.63297,                0.97374,                0.87432,                0.88674,                0.92269,                0.50743,                 1.5103,                0.73787,                 1.0632,                0.00208,                0.00208,                0.00208
                    202,                 1.1692,                0.64492,                0.97126,                0.89912,                0.90014,                0.93058,                0.51707,                 1.4805,                0.70242,                 1.0565,              0.0020404,              0.0020404,              0.0020404
                    203,                 1.1603,                0.63212,                0.96684,                0.90079,                0.90953,                0.92489,                0.52445,                 1.4653,                0.69462,                 1.0481,              0.0020008,              0.0020008,              0.0020008
                    204,                 1.1802,                0.62596,                0.96373,                0.88419,                0.90001,                0.92441,                 0.5042,                  1.508,                0.73096,                 1.0549,              0.0019612,              0.0019612,              0.0019612
                    205,                 1.2083,                0.65509,                 0.9897,                0.88528,                0.91662,                0.93501,                0.54387,                 1.4047,                 0.6957,                 1.0323,              0.0019216,              0.0019216,              0.0019216
                    206,                 1.1519,                0.62065,                0.96895,                0.89006,                0.90288,                0.93464,                0.55321,                 1.3805,                0.68481,                 1.0305,               0.001882,               0.001882,               0.001882
                    207,                 1.1659,                0.63515,                 0.9749,                0.91391,                0.88593,                0.93621,                0.55914,                 1.3804,                0.66949,                 1.0259,              0.0018424,              0.0018424,              0.0018424
                    208,                 1.1476,                0.62359,                 0.9719,                 0.8887,                0.88074,                0.93475,                0.54016,                 1.4391,                0.69031,                 1.0373,              0.0018028,              0.0018028,              0.0018028
                    209,                 1.1367,                0.62673,                0.96124,                0.89835,                0.89604,                0.93787,                0.55581,                 1.4048,                0.67752,                 1.0311,              0.0017632,              0.0017632,              0.0017632
                    210,                 1.1514,                0.61111,                0.98186,                0.91166,                0.88639,                0.93958,                0.56415,                  1.374,                0.67476,                 1.0181,              0.0017236,              0.0017236,              0.0017236
                    211,                 1.1472,                0.61337,                0.96537,                0.91682,                0.88245,                0.93845,                0.55229,                 1.4045,                0.67452,                 1.0273,               0.001684,               0.001684,               0.001684
                    212,                 1.1401,                0.61918,                0.97166,                0.91215,                0.88439,                0.93902,                0.55164,                 1.4103,                0.67329,                  1.039,              0.0016444,              0.0016444,              0.0016444
                    213,                 1.2413,                0.64905,                0.97256,                0.88331,                 0.9116,                0.93806,                0.55005,                 1.4082,                0.67319,                 1.0392,              0.0016048,              0.0016048,              0.0016048
                    214,                 1.1524,                0.62892,                0.96561,                0.89987,                0.88593,                0.92995,                0.53576,                  1.443,                 0.6886,                 1.0421,              0.0015652,              0.0015652,              0.0015652
                    215,                  1.146,                0.61478,                0.96783,                0.88591,                0.82204,                0.89457,                0.49517,                 1.4714,                 0.8127,                 1.0515,              0.0015256,              0.0015256,              0.0015256
                    216,                 1.1637,                  0.621,                0.95152,                 0.8763,                0.84215,                 0.9033,                0.49255,                 1.5133,                0.78687,                 1.0591,               0.001486,               0.001486,               0.001486
                    217,                 1.1347,                0.61334,                0.95235,                0.90545,                0.86457,                0.91971,                0.53225,                 1.4357,                 0.7263,                 1.0397,              0.0014464,              0.0014464,              0.0014464
                    218,                  1.118,                0.60848,                0.95289,                0.88438,                 0.8529,                 0.9032,                0.52197,                 1.4163,                0.77778,                 1.0387,              0.0014068,              0.0014068,              0.0014068
                    219,                 1.1259,                0.61105,                0.96268,                 0.9009,                0.85271,                 0.9161,                0.53264,                 1.4214,                0.75075,                 1.0366,              0.0013672,              0.0013672,              0.0013672
                    220,                 1.1853,                0.64402,                0.97469,                 0.9004,                0.86802,                0.92204,                0.53943,                 1.4138,                0.72505,                 1.0417,              0.0013276,              0.0013276,              0.0013276
                    221,                 1.1506,                0.60599,                0.95566,                0.88951,                0.86967,                0.92135,                0.53452,                  1.428,                0.71839,                 1.0417,               0.001288,               0.001288,               0.001288
                    222,                 1.1061,                0.59607,                0.96159,                0.91444,                0.86927,                0.93119,                0.53728,                 1.4383,                0.69508,                 1.0361,              0.0012484,              0.0012484,              0.0012484
                    223,                 1.1292,                0.60856,                0.95426,                0.91436,                0.85578,                0.92191,                0.52093,                 1.4722,                0.72084,                 1.0513,              0.0012088,              0.0012088,              0.0012088
                    224,                 1.1202,                0.60591,                0.95295,                 0.8937,                0.89059,                0.93083,                0.52869,                 1.4659,                0.70255,                 1.0411,              0.0011692,              0.0011692,              0.0011692
                    225,                 1.1382,                0.61404,                0.97672,                0.91446,                0.85846,                0.92007,                0.53344,                 1.4265,                0.73235,                 1.0384,              0.0011296,              0.0011296,              0.0011296
                    226,                 1.1601,                0.61611,                0.95915,                0.90841,                0.86442,                  0.921,                0.51583,                 1.4727,                0.73517,                 1.0444,                0.00109,                0.00109,                0.00109
                    227,                 1.1204,                 0.6178,                0.96048,                 0.9184,                0.87441,                0.93085,                0.54363,                 1.4186,                0.68195,                  1.031,              0.0010504,              0.0010504,              0.0010504
                    228,                  1.096,                0.60215,                0.95675,                0.92558,                0.90565,                0.94336,                0.53503,                 1.4606,                0.67901,                 1.0354,              0.0010108,              0.0010108,              0.0010108
                    229,                 1.1127,                0.60091,                0.95518,                0.90573,                0.89689,                0.93585,                0.54317,                 1.4178,                0.66704,                 1.0286,              0.0009712,              0.0009712,              0.0009712
                    230,                 1.1065,                0.59842,                0.94832,                0.87179,                0.91473,                0.93319,                0.53808,                 1.4165,                0.68181,                 1.0301,              0.0009316,              0.0009316,              0.0009316
                    231,                 1.1125,                0.60333,                0.95506,                0.88491,                0.90165,                0.93622,                0.55222,                 1.3794,                0.67085,                  1.021,               0.000892,               0.000892,               0.000892
                    232,                 1.1082,                0.59103,                0.94767,                0.88978,                0.92383,                0.93951,                0.55465,                 1.3962,                0.65563,                 1.0238,              0.0008524,              0.0008524,              0.0008524
                    233,                 1.0811,                0.59906,                0.94958,                0.92866,                 0.9002,                   0.94,                0.54939,                 1.4189,                0.65542,                 1.0261,              0.0008128,              0.0008128,              0.0008128
                    234,                 1.1038,                0.60312,                0.95522,                0.92972,                0.90067,                0.94084,                0.56156,                 1.3809,                0.64446,                 1.0186,              0.0007732,              0.0007732,              0.0007732
                    235,                 1.0808,                0.59119,                0.93684,                0.93928,                0.89084,                0.94203,                0.55237,                  1.406,                0.65136,                  1.024,              0.0007336,              0.0007336,              0.0007336
                    236,                 1.0953,                0.60083,                0.94478,                0.92352,                0.89911,                0.93904,                0.54145,                  1.447,                0.66419,                 1.0344,               0.000694,               0.000694,               0.000694
                    237,                 1.1458,                0.61305,                0.96591,                 0.8991,                0.91947,                0.93982,                0.54527,                 1.4254,                 0.6615,                 1.0298,              0.0006544,              0.0006544,              0.0006544
                    238,                 1.1637,                0.60967,                0.96973,                0.88579,                0.91369,                0.93681,                0.55218,                 1.3947,                0.66871,                 1.0246,              0.0006148,              0.0006148,              0.0006148
                    239,                 1.1274,                0.59917,                0.97172,                0.89406,                 0.9099,                0.94161,                0.56209,                  1.363,                0.67592,                 1.0182,              0.0005752,              0.0005752,              0.0005752
                    240,                 1.0785,                 0.6299,                0.95806,                0.90078,                0.89094,                0.94026,                0.56132,                 1.3647,                 0.6886,                 1.0205,              0.0005356,              0.0005356,              0.0005356
                    241,                 1.1374,                0.65106,                0.94863,                0.90332,                0.91539,                0.94611,                0.56763,                 1.3606,                0.67833,                 1.0184,               0.000496,               0.000496,               0.000496
                    242,                  1.065,                0.60023,                0.95145,                0.91466,                0.91152,                0.94811,                0.57114,                 1.3561,                0.66753,                 1.0126,              0.0004564,              0.0004564,              0.0004564
                    243,                 1.1555,                0.63307,                0.96579,                 0.9146,                0.91435,                0.94835,                0.57285,                 1.3537,                0.66357,                 1.0117,              0.0004168,              0.0004168,              0.0004168
                    244,                 1.1378,                0.61377,                 0.9425,                0.91125,                0.91947,                0.94815,                 0.5718,                  1.359,                0.65786,                 1.0167,              0.0003772,              0.0003772,              0.0003772
                    245,                 1.0462,                0.57142,                0.93373,                0.90947,                0.91883,                0.94513,                 0.5687,                 1.3664,                0.65922,                 1.0164,              0.0003376,              0.0003376,              0.0003376
                    246,                 1.0253,                 0.5767,                0.92069,                0.91056,                0.89598,                 0.9414,                0.56409,                 1.3763,                0.66525,                 1.0148,               0.000298,               0.000298,               0.000298
                    247,                 1.0172,                 0.5702,                0.92978,                  0.903,                0.90666,                0.94216,                0.56198,                 1.3734,                0.67223,                 1.0125,              0.0002584,              0.0002584,              0.0002584
                    248,                  1.038,                0.57085,                0.93797,                0.89989,                 0.9155,                0.94489,                0.56393,                 1.3605,                0.68112,                 1.0084,              0.0002188,              0.0002188,              0.0002188
                    249,                 1.0123,                0.56272,                0.93692,                0.90234,                0.90147,                0.94405,                0.56571,                 1.3557,                0.68808,                 1.0071,              0.0001792,              0.0001792,              0.0001792
