                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                 2.0975,                  1.046,                 1.1154,                0.44246,                0.48868,                0.48891,                0.19997,                 2.2232,                 1.4767,                 1.2272,              0.0071092,              0.0071092,              0.0071092
                    148,                 1.7821,                0.98195,                 1.1022,                0.49589,                0.53433,                0.52168,                0.21082,                   2.26,                 1.3763,                 1.2746,              0.0070894,              0.0070894,              0.0070894
                    149,                 1.8717,                 1.0731,                 1.0783,                0.44153,                0.39275,                 0.4226,                0.15108,                 2.4526,                 1.6294,                 1.3655,              0.0070696,              0.0070696,              0.0070696
                    150,                 2.0094,                 1.0321,                 1.1174,                0.47589,                0.39629,                  0.419,                0.16501,                 2.3618,                 1.7475,                  1.363,              0.0070498,              0.0070498,              0.0070498
                    151,                  2.141,                 1.0404,                 1.0695,                0.35757,                0.33161,                0.31934,                0.11679,                 2.5024,                 1.8362,                 1.4208,                0.00703,                0.00703,                0.00703
                    152,                 1.8479,                0.95119,                 1.1095,                0.37685,                0.29248,                0.29999,                0.09181,                 2.7005,                 2.0272,                 1.5534,              0.0070102,              0.0070102,              0.0070102
                    153,                 1.8528,                0.97129,                 1.1009,                0.38214,                0.24819,                0.27174,                0.09804,                 2.6951,                 2.0372,                  1.558,              0.0069904,              0.0069904,              0.0069904
                    154,                 1.8423,                  1.046,                 1.0629,                 0.3013,                0.17047,                0.17036,                0.04572,                 3.0382,                 2.5547,                 1.7672,              0.0069706,              0.0069706,              0.0069706
                    155,                 1.7878,                  1.182,                 1.0608,                0.12946,                0.11694,                0.08733,                0.02874,                 3.2622,                 3.5191,                 1.9592,              0.0069508,              0.0069508,              0.0069508
                    156,                 1.8338,                 1.0503,                 1.0848,                0.08445,                0.10607,                0.06065,                0.02166,                 3.5018,                 3.5269,                 1.9975,               0.006931,               0.006931,               0.006931
                    157,                  2.191,                 1.0025,                 1.0668,                0.20157,                0.13025,                0.10979,                0.03551,                 3.1432,                 2.8619,                 1.8663,              0.0069112,              0.0069112,              0.0069112
                    158,                 1.8604,                 1.0232,                  1.047,                  0.365,                0.22428,                0.21662,                0.07195,                 2.9192,                 2.0133,                 1.6532,              0.0068914,              0.0068914,              0.0068914
                    159,                 2.0818,                 1.0399,                 1.0504,                 0.4564,                0.44013,                0.46332,                0.18952,                 2.2559,                 1.4728,                 1.2749,              0.0068716,              0.0068716,              0.0068716
                    160,                 2.1288,                 1.0692,                 1.0518,                0.46441,                0.49375,                0.50278,                0.15654,                  2.497,                 1.3692,                 1.2049,              0.0068518,              0.0068518,              0.0068518
                    161,                 2.0678,                 1.0349,                 1.0651,                0.50124,                0.57373,                0.57154,                0.21626,                 2.2279,                 1.2464,                 1.1648,               0.006832,               0.006832,               0.006832
                    162,                 1.9523,                0.98102,                 1.0468,                0.45506,                0.53324,                0.50562,                0.18669,                 2.2781,                   1.28,                 1.1845,              0.0068122,              0.0068122,              0.0068122
                    163,                 1.9108,                0.99915,                 1.0413,                0.48799,                0.50063,                0.49912,                0.17482,                 2.3213,                 1.3202,                 1.2134,              0.0067924,              0.0067924,              0.0067924
                    164,                 2.1674,                 1.1035,                 1.0287,                0.43838,                0.50634,                0.47747,                 0.1611,                 2.3475,                 1.3115,                 1.2099,              0.0067726,              0.0067726,              0.0067726
                    165,                 1.8163,                0.95271,                 1.0636,                0.49391,                0.48043,                0.49811,                0.18596,                 2.3218,                 1.2846,                 1.2311,              0.0067528,              0.0067528,              0.0067528
                    166,                 1.8883,                0.99352,                  1.078,                0.46164,                0.50344,                0.47181,                0.17882,                 2.3154,                 1.4436,                 1.2368,               0.006733,               0.006733,               0.006733
                    167,                 1.8814,                 1.0025,                 1.0386,                0.42312,                0.52228,                0.45448,                0.16894,                 2.3325,                 1.3525,                  1.245,              0.0067132,              0.0067132,              0.0067132
                    168,                 1.9495,                 1.0192,                  1.043,                0.50919,                0.57391,                0.58641,                0.26095,                 2.0762,                 1.2861,                 1.1781,              0.0066934,              0.0066934,              0.0066934
                    169,                 1.8445,                0.91985,                 1.0669,                0.41386,                0.50444,                0.47257,                0.15526,                 2.4607,                  1.494,                 1.2633,              0.0066736,              0.0066736,              0.0066736
                    170,                  2.237,                 1.0443,                 1.0305,                 0.5546,                0.50335,                 0.5548,                0.21587,                 2.1992,                 1.2819,                 1.1902,              0.0066538,              0.0066538,              0.0066538
                    171,                 1.6616,                0.90001,                  1.052,                0.49339,                0.57582,                0.59375,                0.23017,                 2.1981,                 1.3045,                 1.1634,               0.006634,               0.006634,               0.006634
                    172,                  1.686,                 0.8999,                 1.0558,                0.52708,                0.52545,                0.57608,                0.21572,                 2.1648,                 1.3799,                 1.1257,              0.0066142,              0.0066142,              0.0066142
                    173,                 1.8004,                0.96132,                 1.0309,                0.60134,                0.59746,                0.60605,                0.24841,                 2.1223,                 1.1622,                 1.1237,              0.0065944,              0.0065944,              0.0065944
                    174,                 1.9692,                0.99856,                 1.0586,                0.57649,                0.56513,                0.58136,                0.20613,                 2.2624,                 1.1793,                 1.1484,              0.0065746,              0.0065746,              0.0065746
                    175,                 1.7995,                0.92654,                 1.0249,                0.53611,                0.66567,                0.63946,                0.25542,                 2.1414,                 1.3251,                 1.1276,              0.0065548,              0.0065548,              0.0065548
                    176,                 1.8603,                 1.0695,                 1.0834,                0.58146,                0.60987,                0.61274,                  0.268,                  2.071,                 1.1933,                 1.1469,               0.006535,               0.006535,               0.006535
                    177,                 2.2421,                 1.0966,                 1.0762,                0.49577,                0.54973,                0.54887,                0.18273,                 2.3213,                 1.4064,                  1.167,              0.0065152,              0.0065152,              0.0065152
                    178,                  1.868,                0.96853,                 1.0354,                0.45057,                0.53986,                 0.5332,                0.21038,                 2.1623,                  1.335,                 1.1818,              0.0064954,              0.0064954,              0.0064954
                    179,                 1.6217,                0.90111,                 1.0585,                0.54438,                0.57212,                0.60199,                0.25842,                 2.0775,                  1.308,                 1.1519,              0.0064756,              0.0064756,              0.0064756
                    180,                 2.1028,                 0.9788,                 1.0223,                0.45638,                0.54656,                0.50133,                 0.1933,                 2.3146,                 1.4626,                  1.161,              0.0064558,              0.0064558,              0.0064558
                    181,                 2.0949,                 1.0551,                 1.0772,                0.48128,                 0.5365,                0.54831,                0.23644,                 2.1197,                 1.3901,                 1.1555,               0.006436,               0.006436,               0.006436
                    182,                 1.7088,                0.90764,                0.99582,                0.52888,                 0.5356,                0.55033,                0.20502,                 2.2373,                 1.2208,                 1.1503,              0.0064162,              0.0064162,              0.0064162
                    183,                 1.7793,                0.95486,                 1.0446,                 0.4125,                0.51685,                0.48323,                0.18436,                 2.2225,                  1.338,                 1.2088,              0.0063964,              0.0063964,              0.0063964
                    184,                 1.7195,                 0.8816,                 1.0132,                 0.3608,                0.45462,                0.42047,                0.16908,                 2.2929,                 1.5179,                 1.2103,              0.0063766,              0.0063766,              0.0063766
                    185,                 1.7393,                 1.0374,                 1.0573,                0.43361,                0.17337,                0.21222,                0.07757,                 2.7912,                 2.1072,                 1.5155,              0.0063568,              0.0063568,              0.0063568
                    186,                 1.9289,                  1.004,                 1.0578,                0.43883,                  0.199,                0.22394,                0.07347,                 2.9148,                 2.0448,                 1.5086,               0.006337,               0.006337,               0.006337
                    187,                 1.6512,                0.85833,                 1.0469,                0.35571,                0.26531,                0.29547,                0.10309,                 2.6959,                 2.1102,                 1.5414,              0.0063172,              0.0063172,              0.0063172
                    188,                  1.925,                0.91512,                 1.0147,                0.41027,                0.23904,                0.25989,                0.08945,                 2.8405,                 2.0481,                 1.5242,              0.0062974,              0.0062974,              0.0062974
                    189,                 2.0216,                 1.1037,                 1.1002,                 0.3257,                0.24611,                0.23898,                0.09589,                 2.7441,                 2.0261,                 1.5651,              0.0062776,              0.0062776,              0.0062776
                    190,                 1.8285,                0.96958,                 1.0558,                  0.381,                0.39529,                0.39045,                0.14657,                 2.3669,                 1.4952,                 1.3388,              0.0062578,              0.0062578,              0.0062578
                    191,                 1.6615,                0.85986,                 1.0353,                0.49542,                0.50127,                0.51624,                0.22015,                 2.1149,                 1.3282,                  1.224,               0.006238,               0.006238,               0.006238
                    192,                 1.7953,                 0.9624,                  1.011,                0.56499,                0.54973,                 0.5873,                0.22941,                 2.2173,                 1.2067,                 1.2003,              0.0062182,              0.0062182,              0.0062182
                    193,                 1.8565,                0.93331,                 1.0491,                  0.594,                0.68859,                0.68662,                0.30445,                 1.9839,                 1.0567,                 1.1218,              0.0061984,              0.0061984,              0.0061984
                    194,                 1.7994,                 1.0285,                0.98039,                0.43786,                0.55924,                0.50391,                0.17707,                 2.4177,                 1.1452,                 1.1651,              0.0061786,              0.0061786,              0.0061786
                    195,                 1.8031,                0.95458,                0.98454,                0.64581,                0.66474,                0.69051,                 0.3106,                   1.94,                 0.9961,                 1.1093,              0.0061588,              0.0061588,              0.0061588
                    196,                 1.5665,                0.92131,                 1.0348,                0.48058,                0.58569,                0.56952,                0.22134,                 2.2509,                 1.2308,                 1.1968,               0.006139,               0.006139,               0.006139
                    197,                 1.8911,                 1.0555,                 1.0877,                0.47059,                0.57174,                0.54335,                0.22725,                 2.1627,                 1.2722,                 1.2405,              0.0061192,              0.0061192,              0.0061192
                    198,                 1.6507,                0.95551,                 1.0955,                0.29341,                0.21486,                0.21307,                0.08347,                 2.5413,                 1.7478,                 1.5585,              0.0060994,              0.0060994,              0.0060994
                    199,                 2.0747,                 1.0293,                 1.0484,                 0.2092,                0.23976,                  0.186,                0.06873,                 2.6508,                 2.1054,                 1.6912,              0.0060796,              0.0060796,              0.0060796
                    200,                 1.7501,                0.93566,                 1.0105,                0.20991,                0.20969,                0.16472,                0.06589,                 2.7186,                 2.1257,                 1.7171,              0.0060598,              0.0060598,              0.0060598
                    201,                 1.8387,                0.89588,                0.99649,                0.23193,                0.20679,                0.17018,                0.05461,                 3.0569,                 2.1551,                 1.7439,                0.00604,                0.00604,                0.00604
                    202,                 1.8898,                 1.0202,                 1.0057,                0.22154,                 0.2452,                0.18385,                0.07006,                 2.7373,                 2.1001,                 1.6714,              0.0060202,              0.0060202,              0.0060202
                    203,                 1.5328,                0.92008,                 1.0494,                0.34598,                0.40598,                0.36265,                 0.1345,                 2.4062,                 1.5557,                 1.3213,              0.0060004,              0.0060004,              0.0060004
                    204,                 2.2519,                 1.0166,                 1.0447,                0.53582,                0.65335,                0.63587,                0.26999,                 2.0046,                 1.1602,                 1.1395,              0.0059806,              0.0059806,              0.0059806
                    205,                 1.8645,                0.95429,                  1.029,                 0.6163,                0.68451,                0.67068,                 0.2867,                 1.9233,                 1.0147,                 1.1036,              0.0059608,              0.0059608,              0.0059608
                    206,                 1.7799,                0.91466,                0.99326,                0.69252,                0.68813,                0.71034,                0.28361,                  1.996,                0.99602,                 1.1258,               0.005941,               0.005941,               0.005941
                    207,                 1.8749,                0.99971,                0.97893,                0.68182,                0.67729,                0.71763,                0.31432,                 1.9287,                 1.0121,                 1.1062,              0.0059212,              0.0059212,              0.0059212
                    208,                  1.834,                0.97181,                0.98991,                0.65091,                0.64185,                 0.6658,                0.25403,                 2.0484,                 1.0663,                 1.1326,              0.0059014,              0.0059014,              0.0059014
                    209,                 1.7956,                0.90526,                0.99561,                0.71401,                0.64937,                0.71568,                0.28725,                 2.1432,                 1.0259,                 1.1825,              0.0058816,              0.0058816,              0.0058816
                    210,                 1.8199,                 0.9371,                0.97973,                0.55544,                 0.5698,                 0.5559,                0.19908,                 2.2988,                  1.297,                 1.2548,              0.0058618,              0.0058618,              0.0058618
                    211,                 1.9286,                0.95431,                0.99695,                0.57606,                0.48744,                0.51837,                0.18693,                 2.4847,                 1.4696,                 1.3954,               0.005842,               0.005842,               0.005842
                    212,                 1.8398,                0.91505,                0.97933,                0.51875,                0.43016,                0.43774,                0.14908,                 2.4916,                 1.7515,                 1.4638,              0.0058222,              0.0058222,              0.0058222
                    213,                 1.7755,                0.89973,                0.97693,                0.51468,                0.50154,                0.49779,                0.19041,                 2.4368,                  1.434,                  1.398,              0.0058024,              0.0058024,              0.0058024
                    214,                 1.8238,                0.87493,                 1.0026,                 0.3038,                0.40643,                0.33236,                0.11601,                 2.7001,                 2.0572,                 1.5752,              0.0057826,              0.0057826,              0.0057826
                    215,                 1.9039,                 0.9215,                0.99534,                0.28325,                0.37111,                0.27107,                0.10065,                 2.6546,                 2.4319,                 1.6488,              0.0057628,              0.0057628,              0.0057628
                    216,                 1.6195,                0.82857,                0.98793,                0.24271,                0.28533,                0.20746,                0.06598,                 2.8005,                 2.6206,                 1.7569,               0.005743,               0.005743,               0.005743
                    217,                 1.6166,                0.80429,                0.99191,                 0.2704,                0.30154,                0.24207,                0.09331,                 2.6318,                 2.1503,                 1.7055,              0.0057232,              0.0057232,              0.0057232
                    218,                 1.9805,                 1.3874,                 1.1675,                0.36739,                0.46069,                0.36542,                0.14484,                 2.4758,                 1.7373,                 1.4967,              0.0057034,              0.0057034,              0.0057034
                    219,                 1.6545,                  0.864,                0.99842,                0.37458,                0.49339,                0.37344,                0.12935,                 2.4299,                 1.7167,                 1.4297,              0.0056836,              0.0056836,              0.0056836
                    220,                 1.7617,                0.87502,                 1.0071,                0.48168,                0.51549,                0.48371,                0.17422,                  2.274,                 1.3789,                 1.2305,              0.0056638,              0.0056638,              0.0056638
                    221,                 1.8896,                0.93505,                 1.0267,                0.42386,                0.52409,                0.43958,                0.17437,                 2.2557,                 1.5916,                 1.3108,               0.005644,               0.005644,               0.005644
                    222,                 1.6465,                0.84607,                0.98659,                0.36031,                0.42636,                0.35281,                0.11345,                 2.5404,                 1.6266,                 1.3693,              0.0056242,              0.0056242,              0.0056242
                    223,                 1.7087,                0.84992,                0.99901,                0.46377,                0.53551,                0.49314,                0.20825,                 2.1623,                 1.3722,                 1.2575,              0.0056044,              0.0056044,              0.0056044
                    224,                 1.7292,                0.86772,                0.96188,                0.42697,                0.50897,                0.45057,                0.16687,                 2.2881,                 1.3187,                 1.2555,              0.0055846,              0.0055846,              0.0055846
                    225,                 1.6712,                0.91318,                 1.0037,                0.46095,                0.48077,                0.46811,                0.17946,                 2.3089,                 1.3485,                 1.2591,              0.0055648,              0.0055648,              0.0055648
                    226,                 1.6194,                0.82104,                0.95945,                0.50666,                0.56984,                0.55199,                0.23406,                 2.1226,                  1.251,                 1.2008,               0.005545,               0.005545,               0.005545
                    227,                 1.8276,                0.88305,                0.99623,                0.45586,                0.47648,                 0.4711,                0.16764,                 2.3675,                 1.3149,                 1.2389,              0.0055252,              0.0055252,              0.0055252
                    228,                 1.6692,                0.91313,                 1.0308,                0.60288,                0.64119,                0.66603,                0.29965,                 1.9785,                 1.1801,                 1.1339,              0.0055054,              0.0055054,              0.0055054
                    229,                 1.5738,                0.86597,                 1.0656,                 0.5816,                0.63693,                0.64788,                0.25569,                 2.1919,                 1.2221,                 1.1689,              0.0054856,              0.0054856,              0.0054856
                    230,                 1.8798,                0.87606,                 1.0304,                0.56832,                0.66404,                0.65339,                0.27957,                 2.0539,                 1.2004,                 1.1509,              0.0054658,              0.0054658,              0.0054658
                    231,                 1.6015,                0.80612,                0.98953,                 0.4698,                0.54502,                0.52366,                0.18504,                  2.356,                 1.3348,                 1.1942,               0.005446,               0.005446,               0.005446
                    232,                 1.8401,                0.91425,                0.97878,                0.58222,                0.70661,                 0.6964,                0.30924,                 1.9618,                  1.096,                 1.1181,              0.0054262,              0.0054262,              0.0054262
                    233,                 1.7312,                0.86518,                 1.0145,                0.67315,                0.68001,                0.72546,                0.31778,                  1.976,                 1.0003,                 1.1169,              0.0054064,              0.0054064,              0.0054064
                    234,                 2.2172,                0.94003,                0.99588,                0.54744,                0.68741,                0.66669,                0.25455,                 2.1343,                 1.0963,                 1.1338,              0.0053866,              0.0053866,              0.0053866
                    235,                 1.7134,                0.87351,                0.97839,                0.58704,                0.72343,                0.71183,                  0.329,                 1.8973,                 1.0242,                 1.0961,              0.0053668,              0.0053668,              0.0053668
                    236,                 1.4951,                0.80316,                 1.0032,                0.53772,                0.62681,                0.62582,                0.24416,                  2.163,                 1.1733,                 1.1456,               0.005347,               0.005347,               0.005347
                    237,                 1.8586,                0.89793,                0.98278,                0.52486,                 0.5673,                0.58741,                0.22462,                 2.2308,                 1.2959,                 1.1463,              0.0053272,              0.0053272,              0.0053272
                    238,                 1.4777,                0.78489,                 0.9732,                0.56873,                 0.6481,                0.66879,                0.29204,                 1.9859,                 1.1591,                 1.1154,              0.0053074,              0.0053074,              0.0053074
                    239,                 1.7376,                0.82818,                0.96565,                0.51678,                0.56558,                 0.5909,                0.22477,                  2.168,                 1.2673,                 1.1294,              0.0052876,              0.0052876,              0.0052876
                    240,                 1.6057,                0.83067,                0.97628,                0.50687,                0.53007,                0.56221,                0.21066,                 2.2471,                 1.3379,                   1.16,              0.0052678,              0.0052678,              0.0052678
                    241,                 1.6436,                0.79859,                0.96931,                0.56311,                0.58315,                0.63338,                 0.2607,                   2.06,                 1.2709,                 1.1195,               0.005248,               0.005248,               0.005248
                    242,                 1.8092,                0.87398,                0.98113,                0.56182,                0.61051,                0.64254,                0.26717,                 2.0451,                 1.1719,                 1.1178,              0.0052282,              0.0052282,              0.0052282
                    243,                 1.5715,                0.79711,                 1.0042,                  0.556,                0.59629,                0.64228,                0.27528,                  2.012,                 1.1802,                 1.1192,              0.0052084,              0.0052084,              0.0052084
                    244,                 1.6587,                0.92275,                 1.0091,                0.57488,                0.55534,                0.61207,                0.26197,                 2.0784,                 1.2879,                 1.1381,              0.0051886,              0.0051886,              0.0051886
                    245,                 1.8637,                 1.0772,                  1.072,                0.53341,                0.47908,                0.53783,                0.22462,                 2.1579,                 1.4583,                 1.1734,              0.0051688,              0.0051688,              0.0051688
                    246,                  1.594,                0.81375,                0.97633,                0.56039,                0.42437,                0.49709,                0.18585,                  2.288,                  1.538,                 1.2101,               0.005149,               0.005149,               0.005149
                    247,                 1.5061,                0.90056,                0.96734,                0.56086,                0.45875,                0.54509,                0.23355,                 2.0974,                 1.4334,                 1.1747,              0.0051292,              0.0051292,              0.0051292
                    248,                 1.4303,                 0.7818,                0.96349,                0.52706,                 0.4317,                0.48756,                0.17854,                 2.3914,                 1.4755,                 1.1881,              0.0051094,              0.0051094,              0.0051094
                    249,                 1.5935,                0.79037,                0.96408,                0.61266,                0.50134,                0.59497,                 0.2776,                   1.97,                 1.2749,                 1.1062,              0.0050896,              0.0050896,              0.0050896
                    250,                  1.465,                0.80825,                0.96934,                0.50442,                0.52736,                0.57197,                0.22959,                  2.201,                 1.2767,                 1.1344,              0.0050698,              0.0050698,              0.0050698
                    251,                 1.6542,                0.79978,                0.95443,                0.54239,                0.60861,                0.63091,                0.29856,                 1.9326,                 1.2065,                 1.1054,                0.00505,                0.00505,                0.00505
                    252,                 1.7428,                0.88004,                0.98334,                0.52859,                0.56558,                0.59207,                  0.246,                 2.1778,                 1.2316,                  1.126,              0.0050302,              0.0050302,              0.0050302
                    253,                  1.606,                0.79098,                0.96329,                0.56273,                0.68841,                0.69109,                0.32568,                 1.8974,                 1.0605,                 1.0872,              0.0050104,              0.0050104,              0.0050104
                    254,                 2.0047,                0.92402,                0.95625,                0.60942,                0.63179,                0.66543,                0.28441,                 2.0528,                 1.0514,                 1.1059,              0.0049906,              0.0049906,              0.0049906
                    255,                 1.7762,                0.85932,                0.95261,                0.60946,                0.68996,                0.70885,                0.30715,                 1.9886,                 1.0017,                 1.1076,              0.0049708,              0.0049708,              0.0049708
                    256,                 1.3974,                0.73892,                0.98621,                0.55332,                0.69864,                0.67907,                0.25841,                  2.202,                 1.0782,                 1.1311,               0.004951,               0.004951,               0.004951
                    257,                 1.5745,                0.76248,                0.99508,                0.63763,                0.64556,                0.70403,                0.30662,                 2.0053,                 1.0481,                 1.1111,              0.0049312,              0.0049312,              0.0049312
                    258,                 1.5167,                0.83948,                0.97734,                0.63322,                0.60292,                 0.6455,                0.29494,                 1.9672,                 1.1036,                 1.1403,              0.0049114,              0.0049114,              0.0049114
                    259,                 1.5338,                0.78676,                0.98864,                 0.5493,                0.54293,                0.54676,                0.22531,                 2.1864,                 1.2258,                 1.2142,              0.0048916,              0.0048916,              0.0048916
                    260,                 1.3075,                0.70509,                0.94431,                0.63494,                0.62745,                0.66736,                 0.3092,                 1.9937,                 1.0475,                 1.1302,              0.0048718,              0.0048718,              0.0048718
                    261,                 1.7035,                0.82344,                0.94548,                0.65955,                0.57274,                0.64775,                0.27471,                 2.0549,                 1.0139,                 1.1278,               0.004852,               0.004852,               0.004852
                    262,                 1.4851,                0.76238,                0.96901,                0.66696,                0.69019,                0.73764,                0.32026,                 1.9585,                0.95166,                 1.0935,              0.0048322,              0.0048322,              0.0048322
                    263,                 1.3947,                0.72988,                0.95666,                0.67058,                0.71195,                0.75022,                0.34395,                 1.8685,                0.97018,                   1.09,              0.0048124,              0.0048124,              0.0048124
                    264,                 1.3738,                0.78306,                0.96075,                0.68754,                0.61241,                0.70165,                0.28953,                 2.0338,                 1.0085,                 1.1118,              0.0047926,              0.0047926,              0.0047926
                    265,                 1.4452,                0.76589,                0.96775,                0.72584,                0.67132,                0.75814,                0.33962,                 1.9154,                0.98684,                 1.0984,              0.0047728,              0.0047728,              0.0047728
                    266,                 1.7121,                0.81081,                0.97477,                0.63004,                0.60092,                0.66433,                0.27835,                  2.027,                 1.0761,                 1.1261,               0.004753,               0.004753,               0.004753
                    267,                 1.5114,                0.78573,                0.94692,                0.66356,                0.67301,                0.71578,                0.32222,                 1.9184,                 1.0346,                 1.0925,              0.0047332,              0.0047332,              0.0047332
                    268,                 1.4673,                0.76254,                0.94807,                0.68281,                0.64691,                0.71505,                0.31103,                 1.9591,                  1.023,                 1.0948,              0.0047134,              0.0047134,              0.0047134
                    269,                 1.3224,                0.73357,                0.92523,                0.67207,                0.64185,                0.68786,                0.30568,                 1.9403,                   1.07,                  1.087,              0.0046936,              0.0046936,              0.0046936
                    270,                 1.3481,                0.72823,                0.93855,                0.61141,                0.59493,                0.61124,                0.23368,                 2.2046,                 1.2014,                 1.1424,              0.0046738,              0.0046738,              0.0046738
                    271,                 1.7988,                0.87243,                0.94703,                0.69683,                0.61703,                0.67507,                0.29431,                 1.9517,                 1.1292,                 1.0965,               0.004654,               0.004654,               0.004654
                    272,                 1.3964,                0.74733,                0.94792,                 0.7039,                0.61431,                0.67932,                0.28088,                 2.0302,                 1.1526,                 1.1117,              0.0046342,              0.0046342,              0.0046342
                    273,                 1.6026,                0.80516,                0.99613,                0.59922,                0.77092,                0.76543,                0.36059,                 1.8882,                 1.1355,                 1.0656,              0.0046144,              0.0046144,              0.0046144
                    274,                 1.5458,                0.78028,                0.96192,                0.58758,                0.72726,                0.73355,                0.29154,                  2.099,                 1.2004,                 1.0929,              0.0045946,              0.0045946,              0.0045946
                    275,                 1.8221,                0.88325,                0.96466,                0.58927,                0.72772,                  0.728,                0.28104,                 2.1233,                 1.2141,                 1.0986,              0.0045748,              0.0045748,              0.0045748
                    276,                 1.7329,                0.83803,                0.96178,                0.61788,                0.77826,                 0.7699,                0.33828,                 1.9907,                 1.1189,                 1.0774,               0.004555,               0.004555,               0.004555
                    277,                 1.4892,                0.78736,                0.94787,                0.70083,                0.72825,                0.75944,                0.34142,                 1.9078,                0.95093,                 1.0705,              0.0045352,              0.0045352,              0.0045352
                    278,                 1.3956,                0.73224,                0.96722,                0.71146,                0.69675,                0.74986,                0.33689,                  1.936,                0.98603,                 1.1001,              0.0045154,              0.0045154,              0.0045154
                    279,                 1.6815,                 1.1323,                0.98295,                0.73304,                0.64638,                0.72871,                0.33724,                 1.9563,                 1.0673,                 1.1188,              0.0044956,              0.0044956,              0.0044956
                    280,                 1.6941,                0.88792,                0.96601,                0.69485,                 0.6231,                0.67358,                0.28447,                 2.0568,                 1.0925,                 1.1352,              0.0044758,              0.0044758,              0.0044758
                    281,                  1.396,                0.81945,                0.96976,                0.73034,                0.71674,                0.76365,                0.33234,                 1.9604,                0.97439,                 1.1006,               0.004456,               0.004456,               0.004456
                    282,                 1.4985,                0.81976,                0.98909,                0.71426,                0.70643,                0.75444,                0.30853,                 2.0283,                0.96952,                 1.0917,              0.0044362,              0.0044362,              0.0044362
                    283,                 1.7379,                0.82708,                0.94649,                0.66245,                0.72113,                0.74134,                0.31648,                 2.0042,                 1.0618,                 1.0833,              0.0044164,              0.0044164,              0.0044164
                    284,                 1.7933,                0.85558,                  0.953,                 0.6314,                 0.7375,                0.74267,                0.31723,                 1.9948,                 1.0568,                 1.0898,              0.0043966,              0.0043966,              0.0043966
                    285,                 1.5295,                0.86976,                  0.983,                0.70246,                0.72183,                0.76903,                0.35243,                 1.8964,                 1.0019,                 1.0785,              0.0043768,              0.0043768,              0.0043768
                    286,                 1.4874,                0.75327,                0.92398,                0.66411,                0.67944,                 0.7189,                0.26724,                 2.1402,                 1.0599,                 1.0996,               0.004357,               0.004357,               0.004357
                    287,                  1.489,                0.76314,                0.96826,                0.69195,                0.70344,                0.74423,                0.32262,                 1.9941,                 1.0219,                 1.0854,              0.0043372,              0.0043372,              0.0043372
                    288,                 1.6124,                0.81857,                 0.9766,                0.68728,                0.66574,                0.72763,                0.28962,                 2.0603,                 1.0062,                 1.0863,              0.0043174,              0.0043174,              0.0043174
                    289,                 1.5738,                0.79485,                0.96716,                0.70366,                0.71482,                0.76322,                0.33763,                 1.9292,                0.94039,                 1.0746,              0.0042976,              0.0042976,              0.0042976
                    290,                 1.5692,                 0.7454,                0.94181,                0.64361,                0.70534,                0.71706,                0.27594,                 2.0764,                 0.9883,                  1.088,              0.0042778,              0.0042778,              0.0042778
                    291,                 1.3956,                0.72149,                0.94022,                0.69424,                0.72663,                 0.7685,                0.32571,                 1.9753,                0.93994,                  1.076,               0.004258,               0.004258,               0.004258
                    292,                 1.5059,                 0.7612,                0.94668,                0.69976,                  0.749,                0.76948,                0.33771,                 1.9358,                0.92869,                 1.0717,              0.0042382,              0.0042382,              0.0042382
                    293,                 1.3717,                 0.7354,                0.93493,                0.70909,                0.71999,                0.74732,                 0.3143,                 1.9969,                0.92496,                 1.0771,              0.0042184,              0.0042184,              0.0042184
                    294,                 1.7083,                0.98394,                 1.0508,                0.69235,                0.71304,                0.74223,                0.30846,                  2.005,                 0.9386,                 1.0788,              0.0041986,              0.0041986,              0.0041986
                    295,                  1.719,                0.86628,                0.94858,                0.68965,                0.74293,                 0.7693,                0.33004,                 1.9513,                0.92772,                 1.0738,              0.0041788,              0.0041788,              0.0041788
                    296,                 1.3609,                0.72163,                0.92868,                 0.7226,                0.72329,                0.74533,                0.30976,                 2.0282,                0.92593,                 1.0782,               0.004159,               0.004159,               0.004159
                    297,                 1.4392,                0.75381,                0.96223,                0.74392,                0.75733,                0.77832,                0.34339,                 1.8879,                0.90059,                 1.0645,              0.0041392,              0.0041392,              0.0041392
                    298,                 1.3286,                0.74298,                0.94277,                0.73834,                0.74085,                0.77609,                 0.3197,                 1.9514,                0.90824,                 1.0696,              0.0041194,              0.0041194,              0.0041194
                    299,                 1.3665,                0.71436,                0.92618,                 0.7397,                0.70743,                0.73908,                 0.2951,                 2.0553,                0.94798,                 1.0793,              0.0040996,              0.0040996,              0.0040996
                    300,                  1.327,                0.78335,                0.93831,                 0.7577,                 0.7327,                0.77002,                0.35194,                  1.878,                0.91239,                 1.0642,              0.0040798,              0.0040798,              0.0040798
                    301,                 1.2802,                0.66816,                0.94104,                0.71338,                0.69719,                0.73242,                0.29038,                 2.0628,                0.94822,                 1.0799,                0.00406,                0.00406,                0.00406
                    302,                  1.388,                 0.7374,                0.93093,                0.76713,                 0.7135,                0.76357,                0.34339,                  1.894,                0.91209,                 1.0648,              0.0040402,              0.0040402,              0.0040402
